Zeit (ns),Daten (Hex)
3505,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003443720e258ee0
3515,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028899c937ef040
3525,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001231789ec81400
3535,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002f700e08c68800
3545,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010c14a4b486fe0
3555,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001f93704b9f4f20
3565,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270ad5f2362320
3575,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003fbba365d60700
3585,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031c4cc4306db40
3595,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f634df5a266c0
3605,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002b9f6bad0ba480
3615,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003ecbd6ce9c1b20
3625,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002978b7d2274580
3635,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000293ab8f3de8ae0
3645,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003446deab7455e0
3655,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050f7d728d63b00
3665,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000041d142df6ade40
3675,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048b3fe99dec3a0
3685,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022271ac68e8580
3695,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000277dad6a791dc0
3705,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267bfae8252b20
3715,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002c33228f665600
3725,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002b458364559f80
3735,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000312a614395f420
3745,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031c1b160c643a0
3755,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002bf3c6e2703000
3765,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022704837c797c0
3775,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000317e4e519f75a0
3785,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048c87af11aec80
3795,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029cfde11344020
3805,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005614e60bb4a580
3815,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003ac2eb59224c40
3825,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000486433c6a1a4e0
3835,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003ac554a7bda000
3845,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000272348dcdf29a0
3855,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002fc15a16fd62c0
3865,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403aa0e7200f00
3875,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052293b8a699880
3885,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002a33e42800af40
3895,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048d6cb7023ffe0
3905,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003e4a2943a7d240
3915,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005dbd59f3e99220
3925,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000236f39d7d4e240
3935,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027b3b153241f00
3945,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038abfa73556ca0
3955,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360abc51edf320
3965,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003220f85a5abae0
3975,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005aef1b2e27edc0
3985,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000199c0b77773020
3995,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040de5da103e580
4005,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002f86ec387722e0
